03791	10.024	-69.601	11.207	-70.685	650.070	176.531
03588	10.023	-69.596	11.207	-70.685	642.724	177.020
01822	10.020	-69.592	11.207	-70.685	644.782	177.569
02443	10.017	-69.590	11.207	-70.685	646.026	177.982
02509	10.014	-69.587	11.207	-70.685	640.109	178.426
02223	10.009	-69.585	11.207	-70.685	638.686	179.028
01647	10.005	-69.582	11.207	-70.685	639.991	179.578
02422	9.998	-69.578	11.207	-70.685	657.969	180.412
03817	9.995	-69.573	11.207	-70.685	668.989	181.062
02091	9.988	-69.566	11.207	-70.685	665.671	182.144
02458	9.987	-69.563	11.207	-70.685	667.291	182.431
01749	9.984	-69.558	11.207	-70.685	671.529	183.019
02657	9.982	-69.555	11.207	-70.685	672.816	183.437
02568	9.978	-69.550	11.207	-70.685	684.239	184.078
04050	9.957	-69.570	11.207	-70.685	701.456	184.372
03982	9.952	-69.569	11.207	-70.685	702.470	184.846
01778	9.948	-69.567	11.207	-70.685	712.516	185.320
04025	9.944	-69.565	11.207	-70.685	718.252	185.831
01588	9.939	-69.563	11.207	-70.685	724.970	186.363
02073	9.935	-69.562	11.207	-70.685	740.842	186.831
02504	9.932	-69.559	11.207	-70.685	779.001	187.227
02669	9.930	-69.553	11.207	-70.685	848.126	187.842
01681	9.929	-69.546	11.207	-70.685	928.822	188.426
01989	9.927	-69.541	11.207	-70.685	983.491	188.915
02689	9.923	-69.540	11.207	-70.685	1015.269	189.338
03925	9.914	-69.544	11.207	-70.685	1028.597	189.877
02745	9.909	-69.545	11.207	-70.685	1026.492	190.177
01631	9.904	-69.543	11.207	-70.685	1000.130	190.730
01744	9.895	-69.546	11.207	-70.685	933.614	191.359
01856	9.892	-69.545	11.207	-70.685	979.248	191.607
01874	9.888	-69.540	11.207	-70.685	1023.535	192.312
01623	9.886	-69.530	11.207	-70.685	1130.377	193.233
02114	9.885	-69.522	11.207	-70.685	1115.557	193.797
02120	9.937	-69.432	11.207	-70.685	812.059	196.316
02650	9.935	-69.428	11.207	-70.685	795.576	196.706
02076	9.943	-69.409	11.207	-70.685	759.949	197.551
00731	9.951	-69.391	11.207	-70.685	835.759	198.351
00719	9.959	-69.374	11.207	-70.685	1059.892	199.031
01024	9.969	-69.363	11.207	-70.685	908.884	199.182
00721	9.950	-69.365	11.207	-70.685	820.102	200.459
00777	9.944	-69.362	11.207	-70.685	823.144	201.126
01018	9.933	-69.361	11.207	-70.685	930.550	202.072
02353	9.919	-69.361	11.207	-70.685	848.104	203.109
01023	9.916	-69.361	11.207	-70.685	880.155	203.409
01190	9.918	-69.353	11.207	-70.685	894.440	203.894
02063	9.999	-69.219	11.207	-70.685	464.818	208.698
03590	9.991	-69.216	11.207	-70.685	463.829	209.519
01547	9.987	-69.213	11.207	-70.685	467.953	210.053
01761	9.984	-69.210	11.207	-70.685	466.124	210.551
01069	9.978	-69.208	11.207	-70.685	461.057	211.176
02280	9.971	-69.208	11.207	-70.685	459.173	211.675
00877	9.955	-69.211	11.207	-70.685	479.719	212.558
00705	9.949	-69.211	11.207	-70.685	480.129	212.957
00732	9.940	-69.212	11.207	-70.685	470.080	213.566
00720	9.930	-69.215	11.207	-70.685	460.554	214.059
00971	9.921	-69.211	11.207	-70.685	445.886	215.002
00698	9.912	-69.209	11.207	-70.685	435.603	215.803
00839	9.906	-69.208	11.207	-70.685	425.993	216.356
00834	9.902	-69.206	11.207	-70.685	419.517	216.907
00812	9.898	-69.204	11.207	-70.685	409.925	217.331
00717	9.891	-69.201	11.207	-70.685	403.552	218.045
00708	9.889	-69.199	11.207	-70.685	397.935	218.408
00701	9.884	-69.198	11.207	-70.685	386.692	218.815
00725	9.877	-69.195	11.207	-70.685	383.995	219.520
02326	9.872	-69.194	11.207	-70.685	383.566	220.065
02331	9.867	-69.190	11.207	-70.685	379.946	220.741
02381	9.864	-69.188	11.207	-70.685	372.201	221.181
02334	9.860	-69.184	11.207	-70.685	368.338	221.770
00840	9.857	-69.181	11.207	-70.685	367.153	222.275
00843	9.854	-69.177	11.207	-70.685	360.930	222.754
02341	9.853	-69.172	11.207	-70.685	356.582	223.233
02379	9.851	-69.168	11.207	-70.685	352.131	223.728
02330	9.849	-69.164	11.207	-70.685	345.870	224.201
02333	9.846	-69.161	11.207	-70.685	346.617	224.703
01028	9.842	-69.157	11.207	-70.685	355.565	225.291
02343	9.836	-69.151	11.207	-70.685	358.784	226.187
01687	9.835	-69.145	11.207	-70.685	349.808	226.725
01697	9.832	-69.142	11.207	-70.685	334.533	227.191
02163	9.828	-69.140	11.207	-70.685	328.170	227.728
02144	9.825	-69.136	11.207	-70.685	313.922	228.240
01019	9.821	-69.134	11.207	-70.685	306.383	228.749
02564	9.817	-69.131	11.207	-70.685	290.520	229.240
02241	9.812	-69.129	11.207	-70.685	297.864	229.775
01711	9.808	-69.127	11.207	-70.685	293.926	230.223
01861	9.806	-69.121	11.207	-70.685	291.304	230.817
01583	9.802	-69.119	11.207	-70.685	284.726	231.310
01684	9.798	-69.118	11.207	-70.685	283.616	231.751
02413	9.795	-69.114	11.207	-70.685	295.522	232.303
02045	9.792	-69.109	11.207	-70.685	295.092	232.816
02089	9.793	-69.104	11.207	-70.685	303.210	233.268
01868	9.792	-69.099	11.207	-70.685	311.001	233.733
02309	9.785	-69.093	11.207	-70.685	308.379	234.723
00692	9.782	-69.088	11.207	-70.685	298.209	235.297
02357	9.783	-69.082	11.207	-70.685	328.422	235.799
04160	9.780	-69.078	11.207	-70.685	308.333	236.245
01968	9.781	-69.072	11.207	-70.685	304.293	236.707
00762	9.781	-69.064	11.207	-70.685	305.319	237.309
02383	9.780	-69.061	11.207	-70.685	298.778	237.680
02336	9.778	-69.057	11.207	-70.685	299.711	238.176
00993	9.774	-69.054	11.207	-70.685	306.140	238.666
04159	9.772	-69.049	11.207	-70.685	300.467	239.198
02380	9.771	-69.045	11.207	-70.685	302.221	239.675
00836	9.771	-69.040	11.207	-70.685	292.209	240.111
02370	9.770	-69.034	11.207	-70.685	290.642	240.627
00871	9.768	-69.029	11.207	-70.685	291.696	241.172
00808	9.767	-69.024	11.207	-70.685	291.370	241.602
00753	9.769	-69.016	11.207	-70.685	291.000	242.132
01072	9.770	-69.011	11.207	-70.685	299.000	242.569
00994	9.769	-69.006	11.207	-70.685	290.000	242.974
02314	9.768	-69.001	11.207	-70.685	288.000	243.503
00795	9.775	-68.991	11.207	-70.685	276.000	243.762
01006	9.778	-68.984	11.207	-70.685	195.000	244.158
00738	9.776	-68.980	11.207	-70.685	197.000	244.640
02216	9.773	-68.978	11.207	-70.685	197.000	245.097
01016	9.767	-68.980	11.207	-70.685	200.000	245.287
02377	9.757	-68.985	11.207	-70.685	210.000	245.615
02350	9.750	-68.983	11.207	-70.685	195.000	246.297
02090	9.733	-68.990	11.207	-70.685	196.000	246.948
02344	9.718	-68.996	11.207	-70.685	199.000	247.588
00744	9.719	-68.990	11.207	-70.685	197.000	248.023
00773	9.719	-68.984	11.207	-70.685	186.000	248.477
00718	9.717	-68.980	11.207	-70.685	188.000	248.933
00739	9.714	-68.974	11.207	-70.685	188.000	249.656
01011	9.709	-68.972	11.207	-70.685	192.000	250.213
00868	9.706	-68.968	11.207	-70.685	185.000	250.749
00706	9.699	-68.966	11.207	-70.685	179.000	251.385
01301	9.686	-68.971	11.207	-70.685	192.000	251.977
00767	9.677	-68.951	11.207	-70.685	162.000	254.274
00748	9.674	-68.944	11.207	-70.685	165.000	255.031
00745	9.672	-68.939	11.207	-70.685	164.000	255.565
00754	9.667	-68.938	11.207	-70.685	163.000	256.016
00715	9.662	-68.937	11.207	-70.685	161.000	256.498
01305	9.658	-68.935	11.207	-70.685	159.000	257.008
00964	9.654	-68.932	11.207	-70.685	161.000	257.512
00873	9.651	-68.929	11.207	-70.685	152.000	258.022
00746	9.647	-68.925	11.207	-70.685	152.000	258.560
02762	9.644	-68.922	11.207	-70.685	154.000	259.084
03908	9.640	-68.920	11.207	-70.685	148.000	259.502
00662	9.376	-68.163	11.207	-70.685	102.000	342.430
02552	9.636	-68.919	11.207	-70.685	151.000	259.937
02686	9.630	-68.918	11.207	-70.685	150.000	260.411
02866	9.627	-68.917	11.207	-70.685	141.000	260.772
02716	9.622	-68.916	11.207	-70.685	152.000	261.175
02469	9.617	-68.916	11.207	-70.685	155.000	261.577
01777	9.613	-68.915	11.207	-70.685	154.000	261.947
01624	9.608	-68.914	11.207	-70.685	152.000	262.346
04023	9.604	-68.913	11.207	-70.685	146.000	262.765
02097	9.594	-68.912	11.207	-70.685	144.000	263.628
03899	9.590	-68.909	11.207	-70.685	149.000	264.107
03974	9.582	-68.906	11.207	-70.685	147.000	264.990
03589	9.581	-68.906	11.207	-70.685	135.000	265.046
03634	9.573	-68.901	11.207	-70.685	137.000	266.068
02467	9.569	-68.886	11.207	-70.685	137.000	267.546
02703	9.568	-68.875	11.207	-70.685	135.000	268.616
01748	9.562	-68.867	11.207	-70.685	135.000	269.594
04019	9.554	-68.863	11.207	-70.685	136.000	270.505
02174	9.549	-68.857	11.207	-70.685	135.000	271.426
03786	9.541	-68.851	11.207	-70.685	131.000	272.562
01673	9.530	-68.847	11.207	-70.685	132.000	273.648
03813	9.522	-68.842	11.207	-70.685	132.000	274.629
02425	9.512	-68.840	11.207	-70.685	134.000	275.588
02531	9.505	-68.834	11.207	-70.685	135.000	276.631
01696	9.504	-68.822	11.207	-70.685	132.000	277.580
01888	9.500	-68.813	11.207	-70.685	132.000	278.657
02188	9.492	-68.807	11.207	-70.685	129.000	279.742
00804	9.471	-68.800	11.207	-70.685	130.000	281.827
01121	9.459	-68.788	11.207	-70.685	118.000	283.765
02354	9.452	-68.782	11.207	-70.685	116.000	284.690
02332	9.446	-68.777	11.207	-70.685	116.000	285.630
02282	9.440	-68.769	11.207	-70.685	116.000	286.690
02286	9.433	-68.762	11.207	-70.685	115.000	287.749
02285	9.415	-68.767	11.207	-70.685	112.000	288.739
02284	9.405	-68.765	11.207	-70.685	110.000	289.650
02287	9.355	-68.763	11.207	-70.685	107.000	293.632
02228	9.347	-68.755	11.207	-70.685	111.000	294.929
02290	9.344	-68.752	11.207	-70.685	105.000	295.429
02259	9.341	-68.748	11.207	-70.685	111.000	295.965
01728	9.338	-68.744	11.207	-70.685	104.000	296.458
00779	9.335	-68.742	11.207	-70.685	110.000	296.923
02449	9.331	-68.738	11.207	-70.685	106.000	297.475
02281	9.331	-68.731	11.207	-70.685	107.000	298.012
02834	9.329	-68.725	11.207	-70.685	101.000	298.644
02982	9.465	-68.637	11.207	-70.685	110.000	295.649
02715	9.453	-68.630	11.207	-70.685	108.000	297.047
04058	9.446	-68.623	11.207	-70.685	105.000	298.128
04040	9.440	-68.617	11.207	-70.685	104.000	299.162
02933	9.433	-68.611	11.207	-70.685	107.000	300.077
02522	9.425	-68.605	11.207	-70.685	107.000	301.160
02985	9.417	-68.599	11.207	-70.685	103.000	302.208
03754	9.410	-68.594	11.207	-70.685	101.000	303.232
02877	9.402	-68.588	11.207	-70.685	102.000	304.260
03627	9.394	-68.582	11.207	-70.685	101.000	305.283
00992	9.377	-68.571	11.207	-70.685	98.000	307.496
00722	9.370	-68.566	11.207	-70.685	98.000	308.460
00976	9.362	-68.560	11.207	-70.685	96.000	309.468
02348	9.354	-68.554	11.207	-70.685	95.000	310.494
00723	9.347	-68.549	11.207	-70.685	92.000	311.508
01014	9.339	-68.543	11.207	-70.685	95.000	312.578
02270	9.332	-68.537	11.207	-70.685	89.000	313.530
01265	9.325	-68.531	11.207	-70.685	86.000	314.574
01264	9.317	-68.526	11.207	-70.685	87.000	315.583
01262	9.310	-68.520	11.207	-70.685	87.000	316.576
01208	9.302	-68.514	11.207	-70.685	83.000	317.641
01263	9.295	-68.509	11.207	-70.685	81.000	318.646
01210	9.287	-68.503	11.207	-70.685	73.000	319.680
01214	9.280	-68.497	11.207	-70.685	80.000	320.695
01209	9.272	-68.491	11.207	-70.685	83.000	321.752
02289	9.265	-68.485	11.207	-70.685	82.000	322.768
02317	9.258	-68.480	11.207	-70.685	84.000	323.739
01204	9.256	-68.469	11.207	-70.685	85.000	324.703
01212	9.252	-68.461	11.207	-70.685	86.000	325.689
01205	9.244	-68.455	11.207	-70.685	86.000	326.744
04161	9.236	-68.450	11.207	-70.685	82.000	327.750
02319	9.223	-68.449	11.207	-70.685	84.000	328.816
02302	9.213	-68.447	11.207	-70.685	80.000	329.774
02298	9.194	-68.437	11.207	-70.685	83.000	331.932
02313	9.185	-68.433	11.207	-70.685	82.000	332.977
02297	9.174	-68.430	11.207	-70.685	93.000	334.023
02301	9.162	-68.429	11.207	-70.685	80.000	335.002
01947	9.139	-68.426	11.207	-70.685	84.000	336.945
02304	9.117	-68.422	11.207	-70.685	84.000	338.924
02303	9.096	-68.417	11.207	-70.685	100.000	340.906
02299	9.086	-68.414	11.207	-70.685	93.000	341.915
00961	9.083	-68.411	11.207	-70.685	93.000	342.404
02295	9.079	-68.409	11.207	-70.685	95.000	342.918
00695	9.397	-68.166	11.207	-70.685	109.000	340.810
00850	9.389	-68.165	11.207	-70.685	106.000	341.411
01064	9.362	-68.161	11.207	-70.685	98.000	343.537
00962	9.350	-68.161	11.207	-70.685	95.000	344.336
00878	9.337	-68.159	11.207	-70.685	94.000	345.369
00798	9.318	-68.153	11.207	-70.685	90.000	347.148
03903	9.303	-68.152	11.207	-70.685	88.000	348.219
03756	9.293	-68.152	11.207	-70.685	85.000	348.901
01661	9.284	-68.152	11.207	-70.685	83.000	349.580
02322	9.269	-68.152	11.207	-70.685	81.000	350.553
02643	9.255	-68.151	11.207	-70.685	80.000	351.575
02753	9.241	-68.151	11.207	-70.685	78.000	352.509
02635	9.225	-68.159	11.207	-70.685	76.000	352.920
01694	9.211	-68.159	11.207	-70.685	75.000	353.958
03785	9.197	-68.155	11.207	-70.685	73.000	355.227
04033	9.184	-68.155	11.207	-70.685	71.000	356.128
02598	9.169	-68.157	11.207	-70.685	69.000	357.052
02840	9.155	-68.156	11.207	-70.685	69.000	358.047
03815	9.140	-68.155	11.207	-70.685	69.000	359.184
02914	9.127	-68.155	11.207	-70.685	72.000	360.183
03865	9.095	-68.153	11.207	-70.685	77.000	362.561
02007	9.060	-68.152	11.207	-70.685	99.000	365.202
02052	9.034	-68.161	11.207	-70.685	109.000	366.347
02092	9.022	-68.153	11.207	-70.685	130.000	367.859
03745	9.018	-68.138	11.207	-70.685	123.000	369.441
01817	9.012	-68.123	11.207	-70.685	111.000	371.073
01654	8.992	-68.128	11.207	-70.685	136.000	372.123
02230	8.978	-68.132	11.207	-70.685	132.000	372.820
03966	8.963	-68.127	11.207	-70.685	109.000	374.316
02185	8.950	-68.101	11.207	-70.685	100.000	377.417
03901	8.952	-68.080	11.207	-70.685	36.600	379.069
03640	8.933	-68.079	11.207	-70.685	77.000	380.491
01589	8.921	-68.071	11.207	-70.685	69.000	382.023
01955	8.741	-67.970	11.207	-70.685	95.000	403.631
02936	8.733	-67.959	11.207	-70.685	100.000	405.110
00713	8.733	-67.947	11.207	-70.685	101.000	406.142
00749	8.738	-67.930	11.207	-70.685	106.000	407.075
00797	8.734	-67.909	11.207	-70.685	110.000	409.127
02376	8.746	-67.887	11.207	-70.685	113.000	409.966
00765	8.748	-67.876	11.207	-70.685	114.000	410.800
00814	8.748	-67.864	11.207	-70.685	115.000	411.752
02288	8.731	-67.864	11.207	-70.685	114.000	412.941
01931	8.710	-67.859	11.207	-70.685	114.000	414.982
02275	8.706	-67.850	11.207	-70.685	113.000	416.025
00689	8.701	-67.842	11.207	-70.685	113.000	417.011
01153	8.692	-67.837	11.207	-70.685	113.000	418.101
02345	8.684	-67.833	11.207	-70.685	112.000	419.032
02367	8.673	-67.830	11.207	-70.685	112.000	420.040
03743	8.672	-67.818	11.207	-70.685	113.000	421.108
03933	8.671	-67.808	11.207	-70.685	113.000	421.999
01855	8.689	-67.784	11.207	-70.685	76.000	422.710
01606	8.706	-67.760	11.207	-70.685	77.000	423.436
02161	8.704	-67.751	11.207	-70.685	76.000	424.344
02050	8.700	-67.723	11.207	-70.685	77.000	426.945
03810	8.689	-67.681	11.207	-70.685	76.000	431.168
02711	8.698	-67.665	11.207	-70.685	73.000	431.888
01843	8.723	-67.634	11.207	-70.685	75.000	432.766
01577	8.729	-67.620	11.207	-70.685	76.000	433.536
03833	8.771	-67.590	11.207	-70.685	77.000	433.202
03806	8.794	-67.570	11.207	-70.685	74.000	433.327
02265	8.810	-67.552	11.207	-70.685	76.000	433.767
